Layer,SYS_LOC_CODE,SAMPLE_DATE,CAS_RN,CHEMICAL_NAME,RESULT,REPORT_RESULT_UNIT,DETECT_FLAG,LAB_QUALIFIERS,X_COORD,Y_COORD
Tc99Q12022,W-110,2022-04-20 13:50,14133-76-7,Technetium-99,0.305,pCi/L,Y,U,2022508.26,744051.95
Tc99Q12022,W-97,2022-04-20 13:50,14133-76-7,Technetium-99,20.7,pCi/L,Y,,2024547.76,744244.05
Tc99Q12022,W-125,2022-04-21 8:10,14133-76-7,Technetium-99,1.77,pCi/L,Y,U,2024142.28,743837.31
Tc99Q12022,W-126,2022-04-21 10:12,14133-76-7,Technetium-99,0.912,pCi/L,Y,U,2024650.41,743747.34
Tc99Q12022,W-27,2022-04-21 11:36,14133-76-7,Technetium-99,3.05,pCi/L,Y,,2023708.23,744383.9
Tc99Q12022,W-104,2022-04-21 12:18,14133-76-7,Technetium-99,3.07,pCi/L,Y,,2024875.51,744154.72
Tc99Q12022,W-25,2022-04-21 13:42,14133-76-7,Technetium-99,-1.05,pCi/L,Y,U,2022728.99,742114.33
Tc99Q12022,W-4R,2022-04-25 8:55,14133-76-7,Technetium-99,3.12,pCi/L,Y,U,2023932.04,744339.08
Tc99Q12022,W-109,2022-04-25 9:52,14133-76-7,Technetium-99,-0.0104,pCi/L,Y,U,2022981.06,743731.82
Tc99Q12022,W-85,2022-04-25 10:31,14133-76-7,Technetium-99,0.582,pCi/L,Y,U,2025107.68,745079.71
Tc99Q12022,W-108,2022-04-25 12:20,14133-76-7,Technetium-99,1,pCi/L,Y,U,2023295.23,743611.35
Tc99Q32021,W-116,2021-08-03 9:16,14133-76-7,Technetium-99,1.37,pCi/L,Y,U,2023433.25,746778.95
Tc99Q32021,W-126,2021-08-03 13:17,14133-76-7,Technetium-99,2.53,pCi/L,Y,U,2024650.41,743747.34
Tc99Q32021,W-4R,2021-08-04 9:24,14133-76-7,Technetium-99,2.39,pCi/L,Y,U,2023932.04,744339.08
Tc99Q32021,W-119,2021-08-04 10:52,14133-76-7,Technetium-99,1.06,pCi/L,Y,U,2023805.69,746515.76
Tc99Q32021,W-121,2021-08-04 14:01,14133-76-7,Technetium-99,2.41,pCi/L,Y,U,2024008.09,745966.73
Tc99Q32021,W-114,2021-08-05 11:17,14133-76-7,Technetium-99,1.97,pCi/L,Y,U,2024001.48,746806.04
Tc99Q32021,W-11,2021-10-05 11:03,14133-76-7,Technetium-99,1230,pCi/L,Y,,2023914.56,744743.05
Tc99Q32021,W-123,2021-10-05 12:02,14133-76-7,Technetium-99,424,pCi/L,Y,,2024283.69,744647.8
Tc99Q32021,W-10,2021-10-05 13:19,14133-76-7,Technetium-99,98.2,pCi/L,Y,,2023659.9,744897.85
Tc99Q32021,W-7A,2021-10-05 13:51,14133-76-7,Technetium-99,193,pCi/L,Y,,2023872.22,744907.43
Tc99Q32021,W-77,2021-10-06 10:45,14133-76-7,Technetium-99,2.5,pCi/L,Y,U,2024346.11,745158.93
Tc99Q32021,W-28,2021-10-06 11:58,14133-76-7,Technetium-99,2.14,pCi/L,Y,U,2024317.41,745121.78
Tc99Q32021,W-78,2021-10-06 13:00,14133-76-7,Technetium-99,-0.551,pCi/L,Y,U,2024371.03,745117.75
Tc99Q32021,W-79,2021-10-06 14:12,14133-76-7,Technetium-99,-0.468,pCi/L,Y,U,2024450.27,745200.4
Tc99Q32021,W-84,2021-10-07 9:04,14133-76-7,Technetium-99,1.48,pCi/L,Y,U,2024721.5,745177.25
Tc99Q32021,W-82,2021-10-07 9:54,14133-76-7,Technetium-99,1.72,pCi/L,Y,U,2024594.17,744895.93
Tc99Q32021,W-83,2021-10-07 11:09,14133-76-7,Technetium-99,1.28,pCi/L,Y,U,2024667.49,744975.06
Tc99Q32021,W-81,2021-10-07 11:44,14133-76-7,Technetium-99,0.279,pCi/L,Y,U,2024469.85,744938.6
Tc99Q32021,W-76,2021-10-07 13:05,14133-76-7,Technetium-99,0.0261,pCi/L,Y,U,2024223.52,745181.19
Tc99Q32021,W-80,2021-10-07 13:31,14133-76-7,Technetium-99,1.17,pCi/L,Y,U,2024414.69,745024.39
Tc99Q32021,W-38,2021-10-07 14:21,14133-76-7,Technetium-99,1.04,pCi/L,Y,U,2024192.97,745250.31
Tc99Q32021,W-57,2021-10-07 14:39,14133-76-7,Technetium-99,15,pCi/L,Y,,2024190.79,745307.43
Tc99Q32021,W-29,2021-10-08 9:02,14133-76-7,Technetium-99,8.95,pCi/L,Y,,2024101.64,745182.77
Tc99Q32021,W-6,2021-10-08 10:28,14133-76-7,Technetium-99,2500,pCi/L,Y,,2024109.62,744963.29
Tc99Q32021,W-102,2021-10-08 10:39,14133-76-7,Technetium-99,119,pCi/L,Y,,2024124.44,745090.12
Tc99Q32021,W-18R,2021-10-08 11:50,14133-76-7,Technetium-99,143,pCi/L,Y,,2023939.25,745012.69
Tc99Q32021,W-30,2021-10-08 12:53,14133-76-7,Technetium-99,48.9,pCi/L,Y,,2024150.84,745095.16
Tc99Q32021,W-73,2021-10-08 13:30,14133-76-7,Technetium-99,2.26,pCi/L,Y,U,2024166.25,745339.31
Tc99Q32021,W-59,2021-10-11 11:18,14133-76-7,Technetium-99,7.63,pCi/L,Y,,2024165.88,745219.37
Tc99Q32021,W-55,2021-10-11 12:16,14133-76-7,Technetium-99,0.449,pCi/L,Y,U,2024214,745397.65
Tc99Q32021,W-56,2021-10-11 14:18,14133-76-7,Technetium-99,0.222,pCi/L,Y,U,2024203.75,745351.31
Tc99Q32021,W-75,2021-10-12 8:51,14133-76-7,Technetium-99,0.236,pCi/L,Y,U,2024064.76,745317.23
Tc99Q32021,W-50,2021-10-12 10:42,14133-76-7,Technetium-99,0.173,pCi/L,Y,U,2024107.4,745637.22
Tc99Q32021,W-72,2021-10-12 11:33,14133-76-7,Technetium-99,-0.352,pCi/L,Y,U,2024162.69,745450.25
Tc99Q32021,W-54,2021-10-12 12:49,14133-76-7,Technetium-99,-0.0455,pCi/L,Y,U,2024229.98,745442.55
Tc99Q32021,W-17,2021-10-12 12:56,14133-76-7,Technetium-99,719,pCi/L,Y,,2023785.38,745055.22
Tc99Q32021,W-53,2021-10-12 14:26,14133-76-7,Technetium-99,-0.378,pCi/L,Y,U,2024247.56,745496
Tc99Q32021,W-122,2021-10-13 10:56,14133-76-7,Technetium-99,0.494,pCi/L,Y,U,2024559.81,746087.76
Tc99Q32021,W-87,2021-10-13 12:25,14133-76-7,Technetium-99,1.05,pCi/L,Y,U,2024385.81,745952.76
Tc99Q32021,W-52,2021-10-13 13:55,14133-76-7,Technetium-99,-0.566,pCi/L,Y,U,2024260.17,745542.36
Tc99Q32021,W-51,2021-10-13 14:50,14133-76-7,Technetium-99,-0.745,pCi/L,Y,U,2024270.83,745583.86
Tc99Q32021,W-RW1,2021-10-14 9:44,14133-76-7,Technetium-99,0.0163,pCi/L,Y,U,2024255.52,745689.84
Tc99Q32021,W-45,2021-10-14 11:09,14133-76-7,Technetium-99,1.47,pCi/L,Y,U,2024296.1,745644.03
Tc99Q32021,W-118,2021-10-14 13:00,14133-76-7,Technetium-99,1.61,pCi/L,Y,U,2023241.08,746437.24
Tc99Q32021,W-35,2021-10-14 13:21,14133-76-7,Technetium-99,0.125,pCi/L,Y,U,2024227.93,745716.7
Tc99Q32021,W-33,2021-10-14 14:49,14133-76-7,Technetium-99,3.64,pCi/L,Y,U,2023548.66,745402.99
Tc99Q32021,W-60,2021-10-15 11:31,14133-76-7,Technetium-99,1.43,pCi/L,Y,U,2023286.81,745835.58
Tc99Q32021,W-99,2021-10-15 13:00,14133-76-7,Technetium-99,57.7,pCi/L,Y,,2023640.54,745123.51
Tc99Q32021,W-23R,2021-10-18 10:29,14133-76-7,Technetium-99,-0.717,pCi/L,Y,U,2024851.26,744674.74
Tc99Q32021,W-66,2021-10-18 10:38,14133-76-7,Technetium-99,1.1,pCi/L,Y,U,2024027.17,745687.82
Tc99Q32021,W-67,2021-10-18 11:24,14133-76-7,Technetium-99,69.8,pCi/L,Y,,2024485.79,744459.59
Tc99Q32021,W-39,2021-10-18 12:03,14133-76-7,Technetium-99,10.4,pCi/L,Y,,2023656.67,745587.41
Tc99Q32021,W-43,2021-10-18 13:02,14133-76-7,Technetium-99,39.9,pCi/L,Y,,2023600.12,745904.31
Tc99Q32021,W-14,2021-10-18 13:30,14133-76-7,Technetium-99,0.299,pCi/L,Y,U,2024478.65,744603.2
Tc99Q32021,W-44,2021-10-18 14:19,14133-76-7,Technetium-99,0.648,pCi/L,Y,U,2022950.11,745579.89
Tc99Q32021,W-106,2021-10-18 14:33,14133-76-7,Technetium-99,2.54,pCi/L,Y,U,2023371.32,744431.55
Tc99Q32021,W-64,2021-10-19 8:54,14133-76-7,Technetium-99,72.9,pCi/L,Y,,2023511.33,744643.8
Tc99Q32021,W-68,2021-10-19 9:13,14133-76-7,Technetium-99,0.0281,pCi/L,Y,U,2022496.22,745329.25
Tc99Q32021,W-62,2021-10-19 10:24,14133-76-7,Technetium-99,-0.0589,pCi/L,Y,U,2022726.08,745485.46
Tc99Q32021,W-15,2021-10-19 10:54,14133-76-7,Technetium-99,221,pCi/L,Y,,2023716.79,744663.42
Tc99Q32021,W-26,2021-10-19 11:53,14133-76-7,Technetium-99,5.6,pCi/L,Y,,2023417.69,744855.29
Tc99Q32021,W-16,2021-10-19 12:18,14133-76-7,Technetium-99,7.37,pCi/L,Y,,2024060.26,744602.32
Tc99Q32021,W-63,2021-10-19 13:23,14133-76-7,Technetium-99,13.6,pCi/L,Y,,2023019.42,745098.13
Tc99Q32021,W-48,2021-10-19 13:35,14133-76-7,Technetium-99,14.9,pCi/L,Y,,2023290.44,744913.22
Tc99Q32021,W-98,2021-10-19 14:51,14133-76-7,Technetium-99,6.3,pCi/L,Y,,2022894.54,745190.42
Tc99Q32021,W-42,2021-10-20 9:17,14133-76-7,Technetium-99,2.31,pCi/L,Y,U,2023203.32,745072.35
Tc99Q32021,W-91,2021-10-20 12:20,14133-76-7,Technetium-99,0.352,pCi/L,Y,U,2022016.77,745976.36
Tc99Q32021,W-19B,2021-10-20 13:53,14133-76-7,Technetium-99,1.7,pCi/L,Y,U,2022552.95,746172.68
Tc99Q32021,W-46,2021-10-21 9:03,14133-76-7,Technetium-99,51.3,pCi/L,Y,,2023494.46,745154.59
Tc99Q32021,W-41R,2021-10-21 9:06,14133-76-7,Technetium-99,13.5,pCi/L,Y,,2023252.59,745372.89
Tc99Q32021,W-RW2,2021-10-21 10:03,14133-76-7,Technetium-99,6.4,pCi/L,Y,,2023458.22,745325.15
Tc99Q32021,W-88,2021-10-21 11:12,14133-76-7,Technetium-99,1.74,pCi/L,Y,U,2022883.96,746574.77
Tc99Q32021,W-70,2021-10-21 11:27,14133-76-7,Technetium-99,0.57,pCi/L,Y,U,2026062.87,745719.22
Tc99Q32021,W-24,2021-10-21 14:13,14133-76-7,Technetium-99,-0.255,pCi/L,Y,U,2027344.76,746742.56
Tc99Q32021,W-85,2021-10-22 11:13,14133-76-7,Technetium-99,-0.278,pCi/L,Y,U,2025107.68,745079.71
Tc99Q32021,W-27,2021-10-22 13:03,14133-76-7,Technetium-99,3.49,pCi/L,Y,U,2023708.23,744383.9
Tc99Q32021,W-104,2021-10-25 11:46,14133-76-7,Technetium-99,1.71,pCi/L,Y,U,2024875.51,744154.72
Tc99Q32021,W-125,2021-10-25 12:15,14133-76-7,Technetium-99,1.15,pCi/L,Y,U,2024142.28,743837.31
Tc99Q32021,W-108,2021-10-25 13:20,14133-76-7,Technetium-99,-1.35,pCi/L,Y,U,2023295.23,743611.35
Tc99Q32021,W-97,2021-10-25 13:50,14133-76-7,Technetium-99,14.7,pCi/L,Y,,2024547.76,744244.05
Tc99Q32021,W-112,2021-10-26 9:30,14133-76-7,Technetium-99,-0.76,pCi/L,Y,U,2022027.51,744101.62
Tc99Q32021,W-94,2021-10-26 10:24,14133-76-7,Technetium-99,-0.93,pCi/L,Y,U,2021983.56,744728.03
Tc99Q32021,W-20,2021-10-26 11:03,14133-76-7,Technetium-99,-1.52,pCi/L,Y,U,2022975.38,743739.63
Tc99Q32021,W-95,2021-10-26 11:13,14133-76-7,Technetium-99,-1.47,pCi/L,Y,U,2022553.46,744375.66
Tc99Q32021,W-25,2021-10-26 12:09,14133-76-7,Technetium-99,-0.257,pCi/L,Y,U,2022728.99,742114.33
Tc99Q32021,W-107,2021-10-26 12:55,14133-76-7,Technetium-99,-0.00232,pCi/L,Y,U,2023252.18,744034.11
Tc99Q32021,W-110,2021-10-26 13:23,14133-76-7,Technetium-99,-0.997,pCi/L,Y,U,2022508.26,744051.95
Tc99Q12021,W-98,2021-02-15 12:36,14133-76-7,Technetium-99,1.71,pCi/L,Y,U,2022894.54,745190.42
Tc99Q12021,W-102,2021-02-15 12:45,14133-76-7,Technetium-99,109,pCi/L,Y,,2024124.44,745090.12
Tc99Q12021,W-99,2021-02-15 14:19,14133-76-7,Technetium-99,45.2,pCi/L,Y,,2023640.54,745123.51
Tc99Q12021,W-105,2021-02-16 9:04,14133-76-7,Technetium-99,-1.26,pCi/L,Y,U,2024138,743843.47
Tc99Q12021,W-104,2021-02-16 9:36,14133-76-7,Technetium-99,0.0603,pCi/L,Y,U,2024875.51,744154.72
Tc99Q12021,W-112,2021-02-16 13:35,14133-76-7,Technetium-99,-2.16,pCi/L,Y,U,2022027.51,744101.62
Tc99Q12021,W-107,2021-02-16 14:09,14133-76-7,Technetium-99,-0.849,pCi/L,Y,U,2023252.18,744034.11
Tc99Q12021,W-108,2021-02-16 15:06,14133-76-7,Technetium-99,-2.36,pCi/L,Y,U,2023295.23,743611.35
Tc99Q12021,W-110,2021-02-17 14:28,14133-76-7,Technetium-99,-0.947,pCi/L,Y,U,2022508.26,744051.95
Tc99Q12021,W-106,2021-02-19 11:44,14133-76-7,Technetium-99,-0.508,pCi/L,Y,U,2023371.32,744431.55
Tc99Q12021,W-10,2021-04-05 9:29,14133-76-7,Technetium-99,93.4,pCi/L,Y,,2023659.9,744897.85
Tc99Q12021,W-7A,2021-04-05 11:22,14133-76-7,Technetium-99,192,pCi/L,Y,,2023872.22,744907.43
Tc99Q12021,W-11,2021-04-05 14:45,14133-76-7,Technetium-99,1260,pCi/L,Y,,2023914.56,744743.05
Tc99Q12021,W-84,2021-04-06 8:50,14133-76-7,Technetium-99,0.165,pCi/L,Y,U,2024721.5,745177.25
Tc99Q12021,W-13R,2021-04-06 9:33,14133-76-7,Technetium-99,38.1,pCi/L,Y,,2024279.25,744648.71
Tc99Q12021,W-80,2021-04-06 11:18,14133-76-7,Technetium-99,2.11,pCi/L,Y,U,2024414.69,745024.39
Tc99Q12021,W-83,2021-04-06 11:26,14133-76-7,Technetium-99,0.692,pCi/L,Y,U,2024667.49,744975.06
Tc99Q12021,W-82,2021-04-06 13:05,14133-76-7,Technetium-99,0.0115,pCi/L,Y,U,2024594.17,744895.93
Tc99Q12021,W-81,2021-04-06 14:58,14133-76-7,Technetium-99,0.663,pCi/L,Y,U,2024469.85,744938.6
Tc99Q12021,W-79,2021-04-06 15:04,14133-76-7,Technetium-99,0.34,pCi/L,Y,U,2024450.27,745200.4
Tc99Q12021,W-77,2021-04-07 10:55,14133-76-7,Technetium-99,8.38,pCi/L,Y,,2024346.11,745158.93
Tc99Q12021,W-78,2021-04-07 12:24,14133-76-7,Technetium-99,-1.5,pCi/L,Y,U,2024371.03,745117.75
Tc99Q12021,W-28,2021-04-07 14:48,14133-76-7,Technetium-99,1.87,pCi/L,Y,U,2024317.41,745121.78
Tc99Q12021,W-29,2021-04-08 9:40,14133-76-7,Technetium-99,5.21,pCi/L,Y,,2024101.64,745182.77
Tc99Q12021,W-38,2021-04-08 10:40,14133-76-7,Technetium-99,-1.34,pCi/L,Y,U,2024192.97,745250.31
Tc99Q12021,W-57,2021-04-08 13:27,14133-76-7,Technetium-99,-1.44,pCi/L,Y,U,2024190.79,745307.43
Tc99Q12021,W-30,2021-04-08 13:37,14133-76-7,Technetium-99,43.7,pCi/L,Y,,2024150.84,745095.16
Tc99Q12021,W-73,2021-04-08 14:50,14133-76-7,Technetium-99,-0.25,pCi/L,Y,U,2024166.25,745339.31
Tc99Q12021,W-76,2021-04-09 9:26,14133-76-7,Technetium-99,-0.518,pCi/L,Y,U,2024223.52,745181.19
Tc99Q12021,W-59,2021-04-09 9:55,14133-76-7,Technetium-99,6.86,pCi/L,Y,,2024165.88,745219.37
Tc99Q12021,W-56,2021-04-09 11:02,14133-76-7,Technetium-99,-2.1,pCi/L,Y,U,2024203.75,745351.31
Tc99Q12021,W-37,2021-04-09 12:35,14133-76-7,Technetium-99,2.34,pCi/L,Y,U,2024230.73,745407.39
Tc99Q12021,W-54,2021-04-09 13:10,14133-76-7,Technetium-99,-1.85,pCi/L,Y,U,2024229.98,745442.55
Tc99Q12021,W-74,2021-04-12 9:32,14133-76-7,Technetium-99,-0.0447,pCi/L,Y,U,2024067.17,745325.13
Tc99Q12021,W-50,2021-04-12 13:04,14133-76-7,Technetium-99,-1,pCi/L,Y,U,2024107.4,745637.22
Tc99Q12021,W-72,2021-04-12 13:27,14133-76-7,Technetium-99,-1.81,pCi/L,Y,U,2024162.69,745450.25
Tc99Q12021,W-53,2021-04-12 15:14,14133-76-7,Technetium-99,-1.28,pCi/L,Y,U,2024247.56,745496
Tc99Q12021,W-52,2021-04-12 15:28,14133-76-7,Technetium-99,-1.25,pCi/L,Y,U,2024260.17,745542.36
Tc99Q12021,W-45,2021-04-13 9:05,14133-76-7,Technetium-99,-2.47,pCi/L,Y,U,2024296.1,745644.03
Tc99Q12021,W-17,2021-04-13 9:38,14133-76-7,Technetium-99,851,pCi/L,Y,,2023785.38,745055.22
Tc99Q12021,W-51,2021-04-13 10:42,14133-76-7,Technetium-99,-0.0688,pCi/L,Y,U,2024270.83,745583.86
Tc99Q12021,W-18R,2021-04-13 11:33,14133-76-7,Technetium-99,175,pCi/L,Y,,2023939.25,745012.69
Tc99Q12021,W-RW1,2021-04-13 12:45,14133-76-7,Technetium-99,0.682,pCi/L,Y,U,2024255.52,745689.84
Tc99Q12021,W-36,2021-04-13 13:37,14133-76-7,Technetium-99,-1.18,pCi/L,Y,U,2024573.17,746084.83
Tc99Q12021,W-35,2021-04-13 14:15,14133-76-7,Technetium-99,-1.67,pCi/L,Y,U,2024227.93,745716.7
Tc99Q12021,W-61,2021-04-14 10:29,14133-76-7,Technetium-99,-1.18,pCi/L,Y,U,2023288.26,745829.26
Tc99Q12021,W-67,2021-04-14 11:53,14133-76-7,Technetium-99,83.4,pCi/L,Y,,2024485.79,744459.59
Tc99Q12021,W-23R,2021-04-14 14:12,14133-76-7,Technetium-99,-2.39,pCi/L,Y,U,2024851.26,744674.74
Tc99Q12021,W-15,2021-04-15 10:13,14133-76-7,Technetium-99,213,pCi/L,Y,,2023716.79,744663.42
Tc99Q12021,W-6,2021-04-15 11:03,14133-76-7,Technetium-99,2830,pCi/L,Y,,2024109.62,744963.29
Tc99Q12021,W-47,2021-04-15 11:49,14133-76-7,Technetium-99,90.1,pCi/L,Y,,2023515.87,744633.77
Tc99Q12021,W-87,2021-04-15 14:37,14133-76-7,Technetium-99,-1.68,pCi/L,Y,U,2024385.81,745952.76
Tc99Q12021,W-14,2021-04-15 15:06,14133-76-7,Technetium-99,-0.321,pCi/L,Y,U,2024478.65,744603.2
Tc99Q12021,W-16,2021-04-16 8:14,14133-76-7,Technetium-99,8.7,pCi/L,Y,,2024060.26,744602.32
Tc99Q12021,W-33,2021-04-16 9:26,14133-76-7,Technetium-99,0.779,pCi/L,Y,U,2023548.66,745402.99
Tc99Q12021,W-63,2021-04-16 9:54,14133-76-7,Technetium-99,9.63,pCi/L,Y,,2023019.42,745098.13
Tc99Q12021,W-26,2021-04-16 12:11,14133-76-7,Technetium-99,6.43,pCi/L,Y,,2023417.69,744855.29
Tc99Q12021,W-RW2,2021-04-16 12:41,14133-76-7,Technetium-99,3.57,pCi/L,Y,U,2023458.22,745325.15
Tc99Q12021,W-41R,2021-04-16 13:38,14133-76-7,Technetium-99,10.2,pCi/L,Y,,2023252.59,745372.89
Tc99Q12021,W-62,2021-04-19 10:52,14133-76-7,Technetium-99,-1.71,pCi/L,Y,U,2022726.08,745485.46
Tc99Q12021,W-68,2021-04-19 12:10,14133-76-7,Technetium-99,-1.5,pCi/L,Y,U,2022496.22,745329.25
Tc99Q12021,W-42,2021-04-19 12:43,14133-76-7,Technetium-99,-0.315,pCi/L,Y,U,2023203.32,745072.35
Tc99Q12021,W-44,2021-04-19 13:40,14133-76-7,Technetium-99,-0.671,pCi/L,Y,U,2022950.11,745579.89
Tc99Q12021,W-48,2021-04-19 14:36,14133-76-7,Technetium-99,16.4,pCi/L,Y,,2023290.44,744913.22
Tc99Q12021,W-46,2021-04-20 9:21,14133-76-7,Technetium-99,62.5,pCi/L,Y,,2023494.46,745154.59
Tc99Q12021,W-19B,2021-04-20 10:39,14133-76-7,Technetium-99,-1.81,pCi/L,Y,U,2022552.95,746172.68
Tc99Q12021,W-66,2021-04-20 11:16,14133-76-7,Technetium-99,0.453,pCi/L,Y,U,2024027.17,745687.82
Tc99Q12021,W-39,2021-04-20 12:47,14133-76-7,Technetium-99,11.1,pCi/L,Y,,2023656.67,745587.41
Tc99Q12021,W-43,2021-04-20 14:13,14133-76-7,Technetium-99,1.5,pCi/L,Y,U,2023600.12,745904.31
Tc99Q12021,W-91,2021-04-20 14:37,14133-76-7,Technetium-99,0.186,pCi/L,Y,U,2022016.77,745976.36
Tc99Q12021,W-88,2021-04-21 8:11,14133-76-7,Technetium-99,1.42,pCi/L,Y,U,2022883.96,746574.77
Tc99Q12021,W-92,2021-04-21 11:00,14133-76-7,Technetium-99,3.4,pCi/L,Y,U,2023714.92,744382.47
Tc99Q12021,W-97,2021-04-21 13:53,14133-76-7,Technetium-99,97.8,pCi/L,Y,,2024547.76,744244.05
Tc99Q12021,W-70,2021-04-22 10:26,14133-76-7,Technetium-99,0.85,pCi/L,Y,U,2026062.87,745719.22
Tc99Q12021,W-85,2021-04-22 11:49,14133-76-7,Technetium-99,1.98,pCi/L,Y,U,2025107.68,745079.71
Tc99Q12021,W-96,2021-04-22 13:45,14133-76-7,Technetium-99,0.392,pCi/L,Y,U,2024643.81,743746.78
Tc99Q12021,W-25,2021-04-22 13:55,14133-76-7,Technetium-99,0.358,pCi/L,Y,U,2022728.99,742114.33
Tc99Q12021,W-95,2021-04-22 15:37,14133-76-7,Technetium-99,-0.469,pCi/L,Y,U,2022553.46,744375.66
Tc99Q12021,W-20,2021-04-22 15:42,14133-76-7,Technetium-99,1.17,pCi/L,Y,U,2022975.38,743739.63
Tc99Q12021,W-3A,2021-04-23 8:36,14133-76-7,Technetium-99,-0.252,pCi/L,Y,U,2023926.29,744340.23
Tc99Q12021,W-24,2021-04-23 9:20,14133-76-7,Technetium-99,1.99,pCi/L,Y,U,2027344.76,746742.56
Tc99Q12021,W-4,2021-04-23 10:50,14133-76-7,Technetium-99,14.6,pCi/L,Y,,2023959.57,744343.67
Tc99Q12021,W-94,2021-04-23 11:20,14133-76-7,Technetium-99,0.696,pCi/L,Y,U,2021983.56,744728.03
Tc99Q32020,W-10,2020-10-05 10:03,14133-76-7,Technetium-99,110,pCi/L,Y,,2023659.9,744897.85
Tc99Q32020,W-11,2020-10-05 12:10,14133-76-7,Technetium-99,2760,pCi/L,Y,,2023914.56,744743.05
Tc99Q32020,W-13R,2020-10-05 14:47,14133-76-7,Technetium-99,58,pCi/L,Y,,2024279.25,744648.71
Tc99Q32020,W-7A,2020-10-05 15:01,14133-76-7,Technetium-99,178,pCi/L,Y,,2023872.22,744907.43
Tc99Q32020,W-82,2020-10-06 9:15,14133-76-7,Technetium-99,-0.373,pCi/L,Y,U,2024594.17,744895.93
Tc99Q32020,W-84,2020-10-06 11:18,14133-76-7,Technetium-99,0.481,pCi/L,Y,U,2024721.5,745177.25
Tc99Q32020,W-80,2020-10-06 13:11,14133-76-7,Technetium-99,-0.671,pCi/L,Y,U,2024414.69,745024.39
Tc99Q32020,W-79,2020-10-06 14:32,14133-76-7,Technetium-99,1.98,pCi/L,Y,U,2024450.27,745200.4
Tc99Q32020,W-81,2020-10-06 14:55,14133-76-7,Technetium-99,-1.64,pCi/L,Y,U,2024469.85,744938.6
Tc99Q32020,W-77,2020-10-07 9:54,14133-76-7,Technetium-99,9.7,pCi/L,Y,,2024346.11,745158.93
Tc99Q32020,W-78,2020-10-07 11:01,14133-76-7,Technetium-99,-0.604,pCi/L,Y,U,2024371.03,745117.75
Tc99Q32020,W-28,2020-10-07 12:40,14133-76-7,Technetium-99,0.201,pCi/L,Y,U,2024317.41,745121.78
Tc99Q32020,W-29,2020-10-07 14:43,14133-76-7,Technetium-99,8.97,pCi/L,Y,,2024101.64,745182.77
Tc99Q32020,W-76,2020-10-07 14:46,14133-76-7,Technetium-99,0.753,pCi/L,Y,U,2024223.52,745181.19
Tc99Q32020,W-38,2020-10-08 9:37,14133-76-7,Technetium-99,-0.327,pCi/L,Y,U,2024192.97,745250.31
Tc99Q32020,W-6,2020-10-08 11:16,14133-76-7,Technetium-99,2650,pCi/L,Y,,2024109.62,744963.29
Tc99Q32020,W-57,2020-10-08 13:30,14133-76-7,Technetium-99,-2.3,pCi/L,Y,U,2024190.79,745307.43
Tc99Q32020,W-56,2020-10-08 14:57,14133-76-7,Technetium-99,-0.264,pCi/L,Y,U,2024203.75,745351.31
Tc99Q32020,W-73,2020-10-08 15:27,14133-76-7,Technetium-99,-0.705,pCi/L,Y,U,2024166.25,745339.31
Tc99Q32020,W-17,2020-10-09 10:12,14133-76-7,Technetium-99,887,pCi/L,Y,,2023785.38,745055.22
Tc99Q32020,W-18R,2020-10-09 11:43,14133-76-7,Technetium-99,243,pCi/L,Y,,2023939.25,745012.69
Tc99Q32020,W-72,2020-10-09 12:56,14133-76-7,Technetium-99,2.3,pCi/L,Y,U,2024162.69,745450.25
Tc99Q32020,W-59,2020-10-09 13:58,14133-76-7,Technetium-99,7,pCi/L,Y,,2024165.88,745219.37
Tc99Q32020,W-37,2020-10-09 14:38,14133-76-7,Technetium-99,-1.43,pCi/L,Y,U,2024230.73,745407.39
Tc99Q32020,W-74,2020-10-12 8:58,14133-76-7,Technetium-99,0.658,pCi/L,Y,U,2024067.17,745325.13
Tc99Q32020,W-30,2020-10-12 9:28,14133-76-7,Technetium-99,29,pCi/L,Y,,2024150.84,745095.16
Tc99Q32020,W-54,2020-10-12 12:23,14133-76-7,Technetium-99,-1.74,pCi/L,Y,U,2024229.98,745442.55
Tc99Q32020,W-53,2020-10-12 13:49,14133-76-7,Technetium-99,-2.28,pCi/L,Y,U,2024247.56,745496
Tc99Q32020,W-52,2020-10-12 14:25,14133-76-7,Technetium-99,0.0513,pCi/L,Y,U,2024260.17,745542.36
Tc99Q32020,W-20,2020-10-13 9:38,14133-76-7,Technetium-99,1.99,pCi/L,Y,U,2022975.38,743739.63
Tc99Q32020,W-35,2020-10-13 14:22,14133-76-7,Technetium-99,0.825,pCi/L,Y,U,2024227.93,745716.7
Tc99Q32020,W-45,2020-10-14 9:10,14133-76-7,Technetium-99,2.12,pCi/L,Y,U,2024296.1,745644.03
Tc99Q32020,W-51,2020-10-14 10:21,14133-76-7,Technetium-99,1.67,pCi/L,Y,U,2024270.83,745583.86
Tc99Q32020,W-RW1,2020-10-14 11:46,14133-76-7,Technetium-99,1.1,pCi/L,Y,U,2024255.52,745689.84
Tc99Q32020,W-87,2020-10-14 14:39,14133-76-7,Technetium-99,-0.382,pCi/L,Y,U,2024385.81,745952.76
Tc99Q32020,W-50,2020-10-15 10:24,14133-76-7,Technetium-99,0.678,pCi/L,Y,U,2024107.4,745637.22
