FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLEDATE,SAMPLETIME,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,TASK_CODE_2,PARENT_SAMPLE_CODE,FIELD_SDG,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORT_METHOD_DETECTION_LIMIT,REPORT_REPORTING_LIMIT,REPORT_QUANTITATION_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,REJECT_FLAG,DEPTH_INTERVAL,J_STATUS,J_STATUS_FLAG,RAD_U_FLAG,REPORT_RAD_VALUE,REPORT_RAD_TEXT,DETECTED,DETECTED_FLAG
360,CFFF,W-57,W-057,15376,W-57-2020 Q2-GW,W-57-2020-Q2,4/7/2020,07 Apr 2020,11:41,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-003,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24964,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024190.79,745307.43,,,,,,N,,,,,1,< 1,,
360,CFFF,W-57,W-057,15376,W-57-2020 Q2-GW,W-57-2020-Q2,4/7/2020,07 Apr 2020,11:41,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-003,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24964,156-59-2,"cis-1,2-Dichloroethene",Y,1.7,1.7,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,1.7,1.7,ug/L,TRG,2024190.79,745307.43,,,,,,N,,,,,1.7,1.7,,x
360,CFFF,W-57,W-057,15376,W-57-2020 Q2-GW,W-57-2020-Q2,4/7/2020,07 Apr 2020,11:41,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-003,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24964,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024190.79,745307.43,,,,,,N,,,,,1,< 1,,
360,CFFF,W-57,W-057,15376,W-57-2020 Q2-GW,W-57-2020-Q2,4/7/2020,07 Apr 2020,11:41,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-003,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24964,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024190.79,745307.43,,,,,,N,,,,,1,< 1,,
360,CFFF,W-58,W-058,15377,W-58-2020 Q2-GW,W-58-2020-Q2,4/7/2020,07 Apr 2020,08:39,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-001,WG,SHEALY,E353.2,4/8/2020,NA,T,INITIAL,,,,VD07070,,5,24966,NO3-N,Nitrate as N,,4.3,4.3,mg/L,0.1,0.05,0.1,0.1,YES,Y,,,,0.1,0.05,0.1,mg/L,,4.3,4.3,mg/L,TRG,2024176.33,745254.09,,,,,,N,,,,,4.3,4.3,,x
360,CFFF,W-58,W-058,15377,W-58-2020 Q2-GW,W-58-2020-Q2,4/7/2020,07 Apr 2020,08:39,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-001,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24967,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024176.33,745254.09,,,,,,N,,,,,1,< 1,,
360,CFFF,W-58,W-058,15377,W-58-2020 Q2-GW,W-58-2020-Q2,4/7/2020,07 Apr 2020,08:39,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-001,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24967,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024176.33,745254.09,,,,,,N,,,,,1,< 1,,
360,CFFF,W-58,W-058,15377,W-58-2020 Q2-GW,W-58-2020-Q2,4/7/2020,07 Apr 2020,08:39,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-001,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24967,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024176.33,745254.09,,,,,,N,,,,,1,< 1,,
360,CFFF,W-58,W-058,15377,W-58-2020 Q2-GW,W-58-2020-Q2,4/7/2020,07 Apr 2020,08:39,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-001,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24967,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024176.33,745254.09,,,,,,N,,,,,1,< 1,,
360,CFFF,W-59,W-059,15378,W-59-2020 Q2-GW,W-59-2020-Q2,4/7/2020,07 Apr 2020,09:59,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-002,WG,SHEALY,E353.2,4/8/2020,NA,T,INITIAL,,,,VD07070,,15,24969,NO3-N,Nitrate as N,,20,20,mg/L,0.3,0.15,0.3,0.3,YES,Y,,,,0.3,0.15,0.3,mg/L,,20,20,mg/L,TRG,2024165.88,745219.37,,,,,,N,,,,,20,20,,x
360,CFFF,W-59,W-059,15378,W-59-2020 Q2-GW,W-59-2020-Q2,4/7/2020,07 Apr 2020,09:59,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-002,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24970,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024165.88,745219.37,,,,,,N,,,,,1,< 1,,
360,CFFF,W-59,W-059,15378,W-59-2020 Q2-GW,W-59-2020-Q2,4/7/2020,07 Apr 2020,09:59,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-002,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24970,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024165.88,745219.37,,,,,,N,,,,,1,< 1,,
360,CFFF,W-59,W-059,15378,W-59-2020 Q2-GW,W-59-2020-Q2,4/7/2020,07 Apr 2020,09:59,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-002,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24970,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024165.88,745219.37,,,,,,N,,,,,1,< 1,,
360,CFFF,W-59,W-059,15378,W-59-2020 Q2-GW,W-59-2020-Q2,4/7/2020,07 Apr 2020,09:59,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-002,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24970,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024165.88,745219.37,,,,,,N,,,,,1,< 1,,
360,CFFF,W-6,W-006,15374,W-6-2020 Q2-GW,W-6-2020-Q2,4/7/2020,07 Apr 2020,08:52,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-005,WG,SHEALY,E353.2,4/8/2020,NA,T,INITIAL,,,,VD07070,,200,24972,NO3-N,Nitrate as N,,190,190,mg/L,4,2,4,4,YES,Y,,,,4,2,4,mg/L,,190,190,mg/L,TRG,2024109.62,744963.29,,,,,,N,,,,,190,190,,x
360,CFFF,W-6,W-006,15374,W-6-2020 Q2-GW,W-6-2020-Q2,4/7/2020,07 Apr 2020,08:52,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-005,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24973,127-18-4,Tetrachloroethene,Y,19,19,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,19,19,ug/L,TRG,2024109.62,744963.29,,,,,,N,,,,,19,19,,x
360,CFFF,W-6,W-006,15374,W-6-2020 Q2-GW,W-6-2020-Q2,4/7/2020,07 Apr 2020,08:52,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-005,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24973,156-59-2,"cis-1,2-Dichloroethene",Y,2.7,2.7,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,2.7,2.7,ug/L,TRG,2024109.62,744963.29,,,,,,N,,,,,2.7,2.7,,x
360,CFFF,W-6,W-006,15374,W-6-2020 Q2-GW,W-6-2020-Q2,4/7/2020,07 Apr 2020,08:52,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-005,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24973,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024109.62,744963.29,,,,,,N,,,,,1,< 1,,
360,CFFF,W-6,W-006,15374,W-6-2020 Q2-GW,W-6-2020-Q2,4/7/2020,07 Apr 2020,08:52,N,,,,WG,2020-Q2-GW,,,VD07070,LB,VD07070-005,WG,SHEALY,SW8260D,4/8/2020,NA,N,INITIAL,,,,VD07070,,1,24973,79-01-6,Trichloroethene,Y,2.7,2.7,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,2.7,2.7,ug/L,TRG,2024109.62,744963.29,,,,,,N,,,,,2.7,2.7,,x
360,CFFF,W-13R,W-013R,18667,W-13R-2020 Q2-GW,W-13R-2020-Q2,4/8/2020,08 Apr 2020,13:29,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-006,WG,SHEALY,E353.2,4/9/2020,NA,T,INITIAL,,,,VD08135,,10,25082,NO3-N,Nitrate as N,,13,13,mg/L,0.2,0.1,0.2,0.2,YES,Y,,,,0.2,0.1,0.2,mg/L,,13,13,mg/L,TRG,2024279.25,744648.71,,,,,,N,,,,,13,13,,x
360,CFFF,W-13R,W-013R,18667,W-13R-2020 Q2-GW,W-13R-2020-Q2,4/8/2020,08 Apr 2020,13:29,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-006,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25083,127-18-4,Tetrachloroethene,Y,14,14,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,14,14,ug/L,TRG,2024279.25,744648.71,,,,,,N,,,,,14,14,,x
360,CFFF,W-13R,W-013R,18667,W-13R-2020 Q2-GW,W-13R-2020-Q2,4/8/2020,08 Apr 2020,13:29,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-006,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25083,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024279.25,744648.71,,,,,,N,,,,,1,< 1,,
360,CFFF,W-13R,W-013R,18667,W-13R-2020 Q2-GW,W-13R-2020-Q2,4/8/2020,08 Apr 2020,13:29,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-006,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25083,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024279.25,744648.71,,,,,,N,,,,,1,< 1,,
360,CFFF,W-13R,W-013R,18667,W-13R-2020 Q2-GW,W-13R-2020-Q2,4/8/2020,08 Apr 2020,13:29,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-006,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25083,79-01-6,Trichloroethene,Y,1.3,1.3,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,1.3,1.3,ug/L,TRG,2024279.25,744648.71,,,,,,N,,,,,1.3,1.3,,x
360,CFFF,W-37,W-037,15380,W-37-2020 Q2-GW,W-37-2020-Q2,4/8/2020,08 Apr 2020,11:48,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-003,WG,SHEALY,E353.2,4/9/2020,NA,T,INITIAL,,,,VD08135,,2,25088,NO3-N,Nitrate as N,,2,2,mg/L,0.04,0.02,0.04,0.04,YES,Y,,,,0.04,0.02,0.04,mg/L,,2,2,mg/L,TRG,2024230.73,745407.39,,,,,,N,,,,,2,2,,x
360,CFFF,W-37,W-037,15380,W-37-2020 Q2-GW,W-37-2020-Q2,4/8/2020,08 Apr 2020,11:48,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-003,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25089,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024230.73,745407.39,,,,,,N,,,,,1,< 1,,
360,CFFF,W-37,W-037,15380,W-37-2020 Q2-GW,W-37-2020-Q2,4/8/2020,08 Apr 2020,11:48,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-003,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25089,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024230.73,745407.39,,,,,,N,,,,,1,< 1,,
360,CFFF,W-37,W-037,15380,W-37-2020 Q2-GW,W-37-2020-Q2,4/8/2020,08 Apr 2020,11:48,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-003,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25089,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024230.73,745407.39,,,,,,N,,,,,1,< 1,,
360,CFFF,W-37,W-037,15380,W-37-2020 Q2-GW,W-37-2020-Q2,4/8/2020,08 Apr 2020,11:48,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-003,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25089,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024230.73,745407.39,,,,,,N,,,,,1,< 1,,
360,CFFF,W-55,W-055,15381,W-55-2020 Q2-GW,W-55-2020-Q2,4/8/2020,08 Apr 2020,14:45,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-005,WG,SHEALY,E353.2,4/9/2020,NA,T,INITIAL,,,,VD08135,,1,25091,NO3-N,Nitrate as N,,2,2,mg/L,0.02,0.01,0.02,0.02,YES,Y,,,,0.02,0.01,0.02,mg/L,,2,2,mg/L,TRG,2024214,745397.65,,,,,,N,,,,,2,2,,x
360,CFFF,W-55,W-055,15381,W-55-2020 Q2-GW,W-55-2020-Q2,4/8/2020,08 Apr 2020,14:45,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-005,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25092,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1,,
360,CFFF,W-55,W-055,15381,W-55-2020 Q2-GW,W-55-2020-Q2,4/8/2020,08 Apr 2020,14:45,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-005,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25092,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1,,
360,CFFF,W-55,W-055,15381,W-55-2020 Q2-GW,W-55-2020-Q2,4/8/2020,08 Apr 2020,14:45,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-005,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25092,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1,,
360,CFFF,W-55,W-055,15381,W-55-2020 Q2-GW,W-55-2020-Q2,4/8/2020,08 Apr 2020,14:45,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-005,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25092,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024214,745397.65,,,,,,N,,,,,1,< 1,,
360,CFFF,W-74,W-074,15382,W-74-2020 Q2-GW,W-74-2020-Q2,4/8/2020,08 Apr 2020,08:41,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-001,WG,SHEALY,E353.2,4/9/2020,NA,T,INITIAL,,,,VD08135,,5,25094,NO3-N,Nitrate as N,,5.4,5.4,mg/L,0.1,0.05,0.1,0.1,YES,Y,,,,0.1,0.05,0.1,mg/L,,5.4,5.4,mg/L,TRG,2024067.17,745325.13,,,,,,N,,,,,5.4,5.4,,x
360,CFFF,W-74,W-074,15382,W-74-2020 Q2-GW,W-74-2020-Q2,4/8/2020,08 Apr 2020,08:41,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-001,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25095,127-18-4,Tetrachloroethene,Y,19,19,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,19,19,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,19,19,,x
360,CFFF,W-74,W-074,15382,W-74-2020 Q2-GW,W-74-2020-Q2,4/8/2020,08 Apr 2020,08:41,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-001,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25095,156-59-2,"cis-1,2-Dichloroethene",Y,1.6,1.6,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,1.6,1.6,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,1.6,1.6,,x
360,CFFF,W-74,W-074,15382,W-74-2020 Q2-GW,W-74-2020-Q2,4/8/2020,08 Apr 2020,08:41,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-001,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25095,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,1,< 1,,
360,CFFF,W-74,W-074,15382,W-74-2020 Q2-GW,W-74-2020-Q2,4/8/2020,08 Apr 2020,08:41,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-001,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25095,79-01-6,Trichloroethene,Y,4.2,4.2,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,4.2,4.2,ug/L,TRG,2024067.17,745325.13,,,,,,N,,,,,4.2,4.2,,x
360,CFFF,W-75,W-075,15383,W-75-2020 Q2-GW,W-75-2020-Q2,4/8/2020,08 Apr 2020,10:10,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-002,WG,SHEALY,E353.2,4/9/2020,NA,T,INITIAL,,,,VD08135,,2,25098,NO3-N,Nitrate as N,,1.6,1.6,mg/L,0.04,0.02,0.04,0.04,YES,Y,,,,0.04,0.02,0.04,mg/L,,1.6,1.6,mg/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1.6,1.6,,x
360,CFFF,W-75,W-075,15383,W-75-2020 Q2-GW,W-75-2020-Q2,4/8/2020,08 Apr 2020,10:10,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-002,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25099,127-18-4,Tetrachloroethene,Y,1,1,ug/L,1,0.4,1,1,YES,Y,,,,1,0.4,1,ug/L,,1,1,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,1,,x
360,CFFF,W-75,W-075,15383,W-75-2020 Q2-GW,W-75-2020-Q2,4/8/2020,08 Apr 2020,10:10,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-002,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25099,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1,,
360,CFFF,W-75,W-075,15383,W-75-2020 Q2-GW,W-75-2020-Q2,4/8/2020,08 Apr 2020,10:10,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-002,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25099,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1,,
360,CFFF,W-75,W-075,15383,W-75-2020 Q2-GW,W-75-2020-Q2,4/8/2020,08 Apr 2020,10:10,N,,,,WG,2020-Q2-GW,,,VD08135,LB,VD08135-002,WG,SHEALY,SW8260D,4/10/2020,NA,N,INITIAL,,,,VD08135,,1,25099,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024064.76,745317.23,,,,,,N,,,,,1,< 1,,
360,CFFF,W-51,W-051,17295,W-51-2020Q2-GW,W-51-2020-Q2,4/9/2020,09 Apr 2020,14:42,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-004,WG,SHEALY,E353.2,4/10/2020,NA,T,INITIAL,,,,VD09075,,1,25114,NO3-N,Nitrate as N,,0.046,0.046,mg/L,0.02,0.01,0.02,0.02,YES,Y,,,,0.02,0.01,0.02,mg/L,,0.046,0.046,mg/L,TRG,2024270.83,745583.86,,,,,,N,,,,,0.046,0.046,,x
360,CFFF,W-51,W-051,17295,W-51-2020Q2-GW,W-51-2020-Q2,4/9/2020,09 Apr 2020,14:42,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-004,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25115,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1,,
360,CFFF,W-51,W-051,17295,W-51-2020Q2-GW,W-51-2020-Q2,4/9/2020,09 Apr 2020,14:42,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-004,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25115,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1,,
360,CFFF,W-51,W-051,17295,W-51-2020Q2-GW,W-51-2020-Q2,4/9/2020,09 Apr 2020,14:42,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-004,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25115,75-01-4,Vinyl chloride,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1,,
360,CFFF,W-51,W-051,17295,W-51-2020Q2-GW,W-51-2020-Q2,4/9/2020,09 Apr 2020,14:42,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-004,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25115,79-01-6,Trichloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024270.83,745583.86,,,,,,N,,,,,1,< 1,,
360,CFFF,W-52,W-052,17296,W-52-2020Q2-GW,W-52-2020-Q2,4/9/2020,09 Apr 2020,12:57,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-003,WG,SHEALY,E353.2,4/10/2020,NA,T,INITIAL,,,,VD09075,,2,25117,NO3-N,Nitrate as N,,2,2,mg/L,0.04,0.02,0.04,0.04,YES,Y,,,,0.04,0.02,0.04,mg/L,,2,2,mg/L,TRG,2024260.17,745542.36,,,,,,N,,,,,2,2,,x
360,CFFF,W-52,W-052,17296,W-52-2020Q2-GW,W-52-2020-Q2,4/9/2020,09 Apr 2020,12:57,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-003,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25118,127-18-4,Tetrachloroethene,Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024260.17,745542.36,,,,,,N,,,,,1,< 1,,
360,CFFF,W-52,W-052,17296,W-52-2020Q2-GW,W-52-2020-Q2,4/9/2020,09 Apr 2020,12:57,N,,,,WG,2020-Q2-GW,,,VD09075,LB,VD09075-003,WG,SHEALY,SW8260D,4/11/2020,NA,N,INITIAL,,,,VD09075,,1,25118,156-59-2,"cis-1,2-Dichloroethene",Y,< 1,1,ug/L,1,0.4,1,1,YES,N,,,U,1,0.4,1,ug/L,,,,ug/L,TRG,2024260.17,745542.36,,,,,,N,,,,,1,< 1,,
